timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,is_fixation,fixation_duration,fixation_x,fixation_y
1738215894881.196,862,406,692,444,False,,,
1738215894947.774,853,420,694,493,False,,,
1738215894994.028,853,419,699,500,False,,,
1738215895013.49,852,415,702,502,False,,,
1738215895051.269,850,409,703,502,False,,,
1738215895084.1921,848,406,704,501,False,,,
1738215895114.1582,849,405,705,502,False,,,
1738215895148.563,848,407,704,504,False,,,
1738215895180.3992,847,412,701,505,False,,,
1738215895215.542,846,415,698,508,False,,,
1738215895247.341,844,417,693,508,False,,,
1738215895280.79,842,420,691,509,False,,,
1738215895315.991,840,421,688,511,False,,,
1738215895346.9893,839,422,687,510,False,,,
1738215895380.46,835,426,683,513,False,,,
1738215895415.158,833,428,680,513,False,,,
1738215895447.4321,832,428,679,513,False,,,
1738215895480.209,830,427,677,513,False,,,
1738215895513.2039,829,429,676,512,False,,,
1738215895548.906,829,428,676,513,False,,,
1738215895580.126,828,428,674,515,False,,,
1738215895613.781,827,429,673,515,False,,,
1738215895647.303,827,429,673,515,False,,,
1738215895680.885,827,429,673,515,False,,,
1738215895714.6821,827,430,673,516,False,,,
1738215895747.691,827,431,673,517,False,,,
1738215895781.825,827,431,673,516,False,,,
1738215895813.8882,827,429,672,516,True,633.489013671875,756.9,469.05
1738215895847.4822,828,428,673,515,True,631.940185546875,755.725,469.7
1738215895880.467,828,428,673,515,True,633.1259765625,754.65,470.2
1738215895925.169,827,429,672,514,True,644.37890625,753.7,470.65
1738215895948.483,828,428,672,514,True,632.491943359375,752.875,470.975
1738215895981.538,831,429,676,515,True,634.548828125,752.35,471.275
1738215896016.235,832,431,677,516,True,635.775146484375,751.925,471.65
1738215896051.984,833,431,678,516,True,636.825927734375,751.75,471.85
1738215896080.8142,833,432,678,516,True,633.382080078125,751.7,472.025
1738215896117.269,834,432,678,517,True,637.06005859375,751.725,472.225
1738215896149.43,835,432,679,518,True,636.22607421875,751.9,472.475
1738215896179.263,835,433,679,518,True,630.35693359375,752.125,472.725
1738215896212.164,835,434,678,519,True,632.0380859375,752.325,473.025
1738215896246.8127,833,436,677,520,True,633.03173828125,752.525,473.35
1738215896279.22,834,436,676,520,True,631.9169921875,752.775,473.65
1738215896312.3982,833,436,677,520,True,631.51318359375,753.025,473.95
1738215896345.249,834,436,677,521,True,630.56689453125,753.3,474.275
1738215896380.3467,834,436,677,520,True,632.65576171875,753.575,474.525
1738215896413.2458,834,436,677,520,True,631.4208984375,753.85,474.725
1738215896445.7542,834,435,677,520,True,631.865966796875,754.125,474.925
1738215896481.054,834,435,678,519,True,633.57177734375,754.45,475.15
1738215896513.2083,834,434,678,520,True,632.7412109375,754.725,475.425
1738215896545.123,833,434,677,520,True,619.9541015625,754.95,475.7
1738215896579.129,834,434,677,520,True,630.64599609375,755.25,475.975
1738215896613.985,834,434,678,519,True,632.447021484375,755.55,476.25
1738215896646.22,834,434,678,519,True,629.98486328125,755.675,476.475
1738215896679.859,834,434,679,519,True,627.875,755.775,476.625
1738215896714.375,834,434,678,519,True,633.560791015625,755.8,476.775
1738215896746.5752,834,434,679,519,True,629.30615234375,755.85,476.9
1738215896778.396,835,434,679,520,True,628.966064453125,755.9,477.025
1738215896811.86,835,434,679,519,True,632.59716796875,755.9,477.1
1738215896847.323,836,434,680,520,True,635.158935546875,755.95,477.175
1738215896878.873,836,435,679,518,True,632.060302734375,756.0,477.175
1738215896911.8608,839,436,678,513,True,632.640869140625,756.175,477.0
1738215896946.53,843,435,680,504,True,634.1318359375,756.5,476.575
1738215896978.019,847,435,683,492,True,632.77001953125,757.0,475.85
1738215897011.5479,854,432,687,479,True,631.201171875,757.75,474.7
1738215897044.503,864,422,694,462,False,,,
1738215897078.67,875,415,703,446,False,,,
1738215897110.58,886,409,713,435,False,,,
1738215897145.216,895,405,722,423,False,,,
1738215897179.237,906,401,730,414,False,,,
1738215897211.308,918,398,741,404,False,,,
1738215897244.291,929,395,751,400,False,,,
1738215897277.7642,935,397,760,400,False,,,
1738215897313.0469,942,399,766,399,False,,,
1738215897344.188,949,400,770,399,False,,,
1738215897377.9368,951,402,772,399,False,,,
1738215897412.712,952,404,772,402,False,,,
1738215897444.4138,949,410,773,408,False,,,
1738215897477.8508,948,416,767,418,False,,,
1738215897510.808,946,422,765,427,False,,,
1738215897545.6692,944,429,762,437,False,,,
1738215897577.3281,940,436,758,445,False,,,
1738215897611.5269,937,448,753,457,False,,,
1738215897645.823,931,458,748,467,False,,,
1738215897678.48,928,464,742,474,False,,,
1738215897711.2498,926,468,740,478,False,,,
1738215897745.128,922,472,737,482,False,,,
1738215897778.5798,918,477,734,489,False,,,
1738215897811.3699,916,478,731,492,False,,,
1738215897844.634,913,477,729,491,False,,,
1738215897878.718,912,476,727,490,False,,,
1738215897910.702,910,477,726,491,False,,,
1738215897944.567,907,480,724,496,False,,,
1738215897978.067,905,482,720,499,False,,,
1738215898012.2222,905,483,720,499,False,,,
1738215898044.396,904,482,720,498,False,,,
1738215898077.718,905,481,720,496,False,,,
1738215898112.75,903,480,719,497,False,,,
1738215898144.5242,903,479,718,496,False,,,
1738215898178.227,904,480,718,497,False,,,
1738215898211.127,906,483,718,500,False,,,
1738215898245.328,908,490,721,511,False,,,
1738215898277.498,912,497,723,516,False,,,
1738215898310.7341,915,500,724,520,False,,,
1738215898345.307,916,505,724,523,False,,,
1738215898377.6672,917,508,724,525,False,,,
1738215898410.946,916,509,724,526,False,,,
1738215898444.412,916,508,724,525,False,,,
1738215898477.849,915,507,724,524,False,,,
1738215898510.5122,915,506,723,523,False,,,
1738215898544.579,915,503,723,521,False,,,
1738215898578.753,914,502,724,520,False,,,
1738215898611.599,913,501,723,519,False,,,
1738215898644.1338,914,500,723,518,False,,,
1738215898677.2668,913,500,723,518,False,,,
1738215898712.032,913,500,723,518,False,,,
1738215898744.2932,913,500,722,518,False,,,
1738215898777.639,913,500,723,518,False,,,
1738215898811.963,912,500,723,518,True,633.73583984375,817.85,508.925
1738215898844.4312,912,502,721,519,True,633.30419921875,818.125,510.025
