fixation_x,fixation_y,fixation_duration,is_fixation
808.0,512.75,47.021728515625,True
808.0,512.75,83.3046875,True
808.0,512.75,114.0439453125,True
808.0,512.75,145.509033203125,True
808.0,512.75,178.915771484375,True
808.0,512.75,217.134765625,True
808.0,512.75,248.137939453125,True
808.0,512.75,280.3056640625,True
796.6,509.5,299.139404296875,True
796.6,509.5,295.220947265625,True
796.6,509.5,297.90087890625,True
796.6,509.5,301.1767578125,True
796.6,509.5,299.753173828125,True
796.6,509.5,295.007080078125,True
796.6,509.5,296.725830078125,True
796.6,509.5,313.509033203125,True
796.6,509.5,299.116943359375,True
796.6,509.5,298.99072265625,True
796.6,509.5,300.93115234375,True
796.6,509.5,299.400146484375,True
796.6,509.5,298.578125,True
796.6,509.5,298.49365234375,True
796.6,509.5,298.361083984375,True
796.6,509.5,300.59228515625,True
796.6,509.5,287.655029296875,True
796.6,509.5,302.35498046875,True
796.6,509.5,299.6259765625,True
796.6,509.5,299.211181640625,True
796.6,509.5,300.4716796875,True
796.6,509.5,300.09619140625,True
796.6,509.5,301.434326171875,True
796.6,509.5,301.25390625,True
764.5,465.4,301.65087890625,True
764.5,465.4,300.766357421875,True
727.95,449.2,333.130859375,True
727.95,449.2,330.959716796875,True
727.95,449.2,334.27001953125,True
727.95,449.2,335.30615234375,True
727.95,449.2,332.60791015625,True
727.95,449.2,333.091064453125,True
727.95,449.2,324.917724609375,True
727.95,449.2,316.380859375,True
727.95,449.2,300.06396484375,True
767.8,449.6,299.77392578125,True
767.8,449.6,300.79833984375,True
767.8,449.6,300.919921875,True
767.8,449.6,299.822021484375,True
767.8,449.6,300.438720703125,True
767.8,449.6,300.42431640625,True
767.8,449.6,298.599853515625,True
767.8,449.6,299.59375,True
767.8,449.6,299.923828125,True
767.8,449.6,300.961181640625,True
767.8,449.6,298.500732421875,True
767.8,449.6,299.218017578125,True
767.8,449.6,299.454833984375,True
767.8,449.6,299.1171875,True
767.8,449.6,299.679931640625,True
767.8,449.6,299.462890625,True
767.8,449.6,301.550048828125,True
767.8,449.6,300.6220703125,True
767.8,449.6,299.938720703125,True
767.8,449.6,299.889892578125,True
767.8,449.6,300.0869140625,True
767.8,449.6,299.836181640625,True
767.8,449.6,298.765869140625,True
767.8,449.6,300.368896484375,True
767.8,449.6,299.29296875,True
767.8,449.6,298.10009765625,True
767.8,449.6,299.005126953125,True
767.8,449.6,298.405029296875,True
767.8,449.6,300.046142578125,True
767.8,449.6,299.15673828125,True
767.8,449.6,301.383056640625,True
767.8,449.6,302.80615234375,True
767.8,449.6,299.228759765625,True
767.8,449.6,300.188232421875,True
767.8,449.6,299.580078125,True
767.8,449.6,300.77001953125,True
767.8,449.6,299.23193359375,True
767.8,449.6,301.14306640625,True
767.8,449.6,299.5693359375,True
767.8,449.6,298.593017578125,True
