timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,is_fixation,fixation_duration,fixation_x,fixation_y
1738216031686.698,940,614,729,616,False,,,
1738216031712.217,932,594,726,600,False,,,
1738216031743.353,927,573,723,582,False,,,
1738216031775.712,923,552,720,564,False,,,
1738216031809.565,917,533,717,548,False,,,
1738216031844.128,914,515,715,532,False,,,
1738216031875.741,909,499,713,516,False,,,
1738216031909.353,909,485,714,503,False,,,
1738216031943.7817,910,472,717,490,False,,,
1738216031976.5579,914,461,721,479,False,,,
1738216032008.7021,917,453,724,472,False,,,
1738216032042.9648,920,447,728,466,False,,,
1738216032076.4348,922,444,730,464,False,,,
1738216032109.3992,923,443,730,462,False,,,
1738216032142.393,924,442,731,461,False,,,
1738216032176.121,924,441,731,462,False,,,
1738216032209.0361,924,443,732,463,False,,,
1738216032242.772,925,445,732,465,False,,,
1738216032275.848,925,448,731,468,False,,,
1738216032310.136,925,452,731,470,False,,,
1738216032342.1262,924,453,730,473,False,,,
1738216032375.917,924,454,730,473,False,,,
1738216032408.838,924,455,729,474,False,,,
1738216032442.511,924,456,729,475,False,,,
1738216032476.186,924,456,729,475,False,,,
1738216032509.475,925,460,730,478,False,,,
1738216032544.3462,925,463,731,479,False,,,
1738216032576.119,926,464,732,480,True,632.337158203125,825.675,462.025
1738216032609.151,927,466,732,481,True,632.593017578125,826.475,461.65
1738216032643.444,928,467,733,481,True,634.741943359375,827.125,461.85
1738216032675.543,928,467,733,482,True,632.578125,827.625,462.45
1738216032708.191,929,466,734,481,False,,,
1738216032741.6902,929,466,734,481,False,,,
1738216032777.246,929,467,734,481,True,634.85302734375,828.525,465.35
1738216032808.8809,929,468,734,482,True,632.759765625,828.725,466.525
1738216032841.9321,928,467,733,483,True,632.89599609375,828.875,467.7
1738216032876.002,927,469,733,484,True,633.22998046875,828.975,468.875
1738216032909.107,928,469,732,485,True,633.259033203125,829.05,469.975
1738216032942.103,928,471,732,485,True,631.967041015625,829.15,470.975
1738216032975.2478,926,474,731,488,True,633.12158203125,829.175,471.975
1738216033009.333,925,477,731,490,True,633.416015625,829.225,473.0
1738216033042.5852,925,477,731,491,True,633.747314453125,829.275,474.025
1738216033074.857,925,477,732,491,True,632.345947265625,829.375,475.0
1738216033109.896,926,477,731,491,True,633.7099609375,829.475,475.925
1738216033142.434,926,477,732,491,True,632.958984375,829.6,476.85
1738216033175.179,926,476,732,491,True,630.832763671875,829.675,477.575
1738216033208.348,927,476,732,490,True,632.22900390625,829.75,478.175
1738216033242.395,927,476,732,490,True,633.244140625,829.775,478.725
1738216033274.843,926,476,732,490,True,631.39892578125,829.75,479.2
1738216033308.163,927,477,732,490,True,632.6201171875,829.7,479.675
1738216033342.626,927,476,732,490,True,634.43505859375,829.65,480.1
1738216033374.9968,927,476,732,489,True,633.306640625,829.55,480.55
1738216033408.557,927,476,733,489,True,631.310791015625,829.475,481.0
1738216033441.845,927,476,733,488,True,632.964111328125,829.4,481.4
1738216033476.84,927,475,732,489,True,634.907958984375,829.3,481.75
1738216033507.9692,927,476,733,489,True,631.96728515625,829.275,482.125
