fixation_x,fixation_y,fixation_duration,is_fixation
814.25,582.7,288.330078125,True
814.25,582.7,297.678955078125,True
814.25,582.7,294.0830078125,True
814.25,582.7,297.099609375,True
814.25,582.7,299.532958984375,True
814.25,582.7,301.025146484375,True
814.25,582.7,299.991943359375,True
814.25,582.7,299.730224609375,True
814.25,582.7,300.091064453125,True
814.25,582.7,298.19677734375,True
833.05,588.65,301.4599609375,True
833.05,588.65,304.399169921875,True
833.05,588.65,304.7451171875,True
833.05,588.65,300.880859375,True
833.05,588.65,300.34814453125,True
833.05,588.65,299.89404296875,True
833.05,588.65,299.846923828125,True
833.05,588.65,301.01708984375,True
833.05,588.65,299.13525390625,True
833.05,588.65,298.429931640625,True
833.05,588.65,294.1240234375,True
833.05,588.65,295.0166015625,True
833.05,588.65,298.191162109375,True
833.05,588.65,300.45166015625,True
833.05,588.65,300.348388671875,True
833.05,588.65,299.852294921875,True
833.05,588.65,299.650146484375,True
833.05,588.65,299.28515625,True
833.05,588.65,299.826171875,True
833.05,588.65,300.018798828125,True
833.05,588.65,300.484130859375,True
833.05,588.65,300.130859375,True
833.05,588.65,299.687255859375,True
833.05,588.65,299.293701171875,True
833.05,588.65,299.57568359375,True
833.05,588.65,299.666015625,True
833.05,588.65,300.98681640625,True
833.05,588.65,300.81591796875,True
833.05,588.65,300.48486328125,True
833.05,588.65,299.93212890625,True
833.05,588.65,299.718017578125,True
833.05,588.65,299.091064453125,True
833.05,588.65,300.0029296875,True
833.05,588.65,299.65625,True
833.05,588.65,300.576904296875,True
833.05,588.65,299.010009765625,True
833.05,588.65,299.813232421875,True
833.05,588.65,299.185302734375,True
806.25,531.8,299.304931640625,True
806.25,531.8,299.57080078125,True
806.25,531.8,299.709228515625,True
806.25,531.8,298.9912109375,True
806.25,531.8,294.1337890625,True
806.25,531.8,297.990966796875,True
806.25,531.8,298.85107421875,True
806.25,531.8,300.47900390625,True
806.25,531.8,298.904052734375,True
806.25,531.8,299.634765625,True
806.25,531.8,298.93798828125,True
806.25,531.8,301.0087890625,True
806.25,531.8,299.813720703125,True
806.25,531.8,299.015380859375,True
806.25,531.8,298.854248046875,True
806.25,531.8,299.5771484375,True
806.25,531.8,299.065185546875,True
806.25,531.8,300.0126953125,True
806.25,531.8,300.68994140625,True
806.25,531.8,300.85107421875,True
806.25,531.8,299.080078125,True
806.25,531.8,299.905029296875,True
806.25,531.8,298.909912109375,True
806.25,531.8,299.6357421875,True
806.25,531.8,299.929931640625,True
806.25,531.8,300.793212890625,True
806.25,531.8,299.497314453125,True
806.25,531.8,300.25830078125,True
806.25,531.8,299.47900390625,True
806.25,531.8,299.197021484375,True
806.25,531.8,300.828857421875,True
806.25,531.8,300.591796875,True
806.25,531.8,300.822021484375,True
806.25,531.8,299.28173828125,True
806.25,531.8,299.720947265625,True
