fixation_x,fixation_y,fixation_duration,is_fixation
700.95,502.75,301.00732421875,True
700.95,502.75,299.404052734375,True
700.95,502.75,300.55712890625,True
700.95,502.75,301.851806640625,True
700.95,502.75,299.97607421875,True
700.95,502.75,302.015869140625,True
700.95,502.75,301.086181640625,True
700.95,502.75,298.530029296875,True
700.95,502.75,298.27587890625,True
700.95,502.75,298.85498046875,True
700.95,502.75,300.35400390625,True
700.95,502.75,299.488037109375,True
700.95,502.75,298.06005859375,True
700.95,502.75,300.27587890625,True
700.95,502.75,296.2431640625,True
700.95,502.75,298.237060546875,True
700.95,502.75,302.27099609375,True
