timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,is_fixation,fixation_duration,fixation_x,fixation_y
1738204121774.136,788,459,585,479,False,,,
1738204121815.875,793,461,587,480,False,,,
1738204121854.87,796,464,590,483,False,,,
1738204121886.389,800,473,594,490,False,,,
1738204121921.664,803,480,596,495,True,147.528076171875,693.2,476.4
1738204121962.7422,805,483,598,497,False,,,
1738204121994.9849,807,489,601,501,False,,,
1738204122017.1763,811,491,603,503,False,,,
1738204122049.5369,810,491,604,502,False,,,
1738204122083.018,813,489,607,499,False,,,
1738204122115.5432,816,486,613,496,False,,,
1738204122148.384,821,484,618,492,False,,,
1738204122182.0212,827,484,624,489,False,,,
1738204122215.8699,831,487,627,490,False,,,
1738204122248.607,833,488,627,492,False,,,
1738204122282.066,832,489,628,490,False,,,
1738204122316.753,832,487,628,488,False,,,
1738204122348.779,833,485,628,486,False,,,
1738204122382.3682,834,483,629,484,False,,,
1738204122416.283,834,481,629,482,False,,,
1738204122450.024,833,480,629,481,False,,,
1738204122482.6619,833,478,628,479,False,,,
1738204122515.5981,833,477,628,479,False,,,
1738204122549.515,832,474,629,476,False,,,
1738204122582.3318,832,471,629,473,False,,,
1738204122615.275,832,469,630,472,False,,,
1738204122648.628,832,467,631,471,False,,,
1738204122684.0562,832,466,632,469,False,,,
1738204122714.6492,833,465,633,467,False,,,
1738204122748.5042,834,464,634,465,False,,,
1738204122782.5269,834,462,636,463,False,,,
1738204122815.302,835,460,637,461,False,,,
1738204122848.649,836,457,638,459,False,,,
1738204122881.961,838,456,640,458,False,,,
1738204122916.2021,838,453,641,454,False,,,
1738204122948.8928,838,452,642,452,False,,,
1738204122981.7988,840,449,644,450,False,,,
1738204123015.359,842,447,646,448,False,,,
1738204123048.0461,843,446,647,446,False,,,
1738204123082.3848,844,447,649,444,False,,,
1738204123114.6482,845,445,649,443,False,,,
1738204123149.834,846,445,651,441,False,,,
1738204123181.638,848,443,651,441,False,,,
1738204123215.523,849,441,654,441,False,,,
1738204123248.898,850,442,654,440,False,,,
1738204123282.433,850,442,654,439,False,,,
1738204123315.9248,850,442,654,439,False,,,
1738204123348.0671,850,441,654,440,False,,,
1738204123381.393,852,440,655,440,False,,,
1738204123413.889,860,436,664,439,True,631.362060546875,746.2,447.1
1738204123450.029,868,435,670,437,False,,,
1738204123482.2039,869,436,670,437,False,,,
1738204123514.848,871,436,671,438,False,,,
1738204123547.953,871,436,671,438,False,,,
1738204123581.951,871,438,671,438,False,,,
1738204123615.8608,872,437,672,439,False,,,
1738204123648.5261,872,438,672,438,False,,,
1738204123680.9612,872,438,672,437,False,,,
1738204123715.321,873,437,671,437,False,,,
1738204123748.123,873,437,671,436,False,,,
1738204123781.7368,872,437,671,435,False,,,
1738204123814.587,873,437,671,436,False,,,
1738204123849.258,872,437,671,436,False,,,
1738204123881.461,872,437,671,436,False,,,
1738204123915.332,872,438,671,437,True,632.89892578125,767.05,437.675
1738204123948.168,873,440,671,438,True,632.2431640625,768.05,437.6
1738204123981.528,872,440,672,439,True,633.4609375,769.05,437.55
1738204124015.2322,873,441,672,440,True,633.839111328125,770.075,437.55
1738204124048.4468,874,442,673,442,True,634.557861328125,771.075,437.65
1738204124082.0051,873,443,672,442,True,631.97607421875,771.6,437.9
1738204124114.87,874,443,673,442,True,632.666259765625,771.825,438.225
1738204124147.852,874,444,672,443,True,633.004150390625,772.0,438.575
1738204124182.4473,874,444,673,443,True,634.494384765625,772.125,438.9
1738204124214.197,875,444,673,443,True,632.24609375,772.275,439.225
1738204124247.9832,875,444,673,443,True,632.122314453125,772.425,439.5
1738204124280.784,875,444,673,443,True,632.2578125,772.525,439.775
1738204124315.5781,876,444,673,444,True,634.616943359375,772.65,440.075
1738204124347.574,875,445,674,444,True,632.2529296875,772.775,440.425
1738204124381.529,875,445,674,443,True,633.406005859375,772.9,440.775
1738204124415.1611,876,445,674,444,True,633.42431640625,773.05,441.175
1738204124447.419,877,445,674,445,True,632.83203125,773.25,441.625
1738204124481.2212,872,447,668,446,True,631.963134765625,773.15,442.125
1738204124514.2742,862,449,659,447,True,632.813232421875,772.6,442.7
1738204124549.4949,856,450,654,447,True,634.162841796875,771.775,443.3
1738204124581.85,856,451,654,449,True,633.68212890625,770.95,443.925
1738204124614.2058,855,451,654,450,True,632.677734375,770.075,444.5
1738204124648.538,854,451,654,450,True,633.305908203125,769.175,445.05
1738204124680.782,855,453,654,450,False,,,
1738204124714.257,856,454,655,449,False,,,
1738204124747.4492,858,455,657,450,False,,,
1738204124782.7961,863,459,661,448,False,,,
1738204124814.387,865,460,664,449,False,,,
1738204124850.536,868,461,667,449,False,,,
1738204124882.165,868,465,667,449,False,,,
1738204124914.1387,870,466,668,451,False,,,
1738204124947.0952,871,468,671,451,False,,,
1738204124981.817,871,470,671,451,True,634.242919921875,764.425,451.3
1738204125015.637,872,470,672,452,True,634.10791015625,764.3,452.125
1738204125047.3,873,470,672,451,True,632.138916015625,764.2,452.95
1738204125080.946,872,470,672,451,True,633.527099609375,764.05,453.75
1738204125114.898,871,469,673,449,True,633.6767578125,763.875,454.45
1738204125148.721,872,467,672,449,True,634.44677734375,763.975,455.025
1738204125180.798,871,466,671,449,True,631.30322265625,764.5,455.5
1738204125214.4001,869,465,670,449,True,632.550048828125,765.225,455.925
1738204125248.9478,868,464,670,449,True,634.741943359375,765.925,456.25
1738204125280.309,868,464,669,449,True,631.77099609375,766.625,456.55
1738204125314.1738,869,463,669,448,True,633.391845703125,767.375,456.8
1738204125348.2969,869,464,669,449,True,634.039794921875,768.1,457.05
1738204125380.455,870,462,669,448,True,633.005859375,768.8,457.225
1738204125414.761,870,462,670,448,True,631.96484375,769.425,457.35
1738204125447.498,869,461,669,448,True,633.111083984375,769.775,457.4
1738204125482.6272,870,461,670,446,True,632.09130859375,770.05,457.35
1738204125514.441,871,460,670,447,True,632.27587890625,770.2,457.275
1738204125547.893,870,460,670,447,True,633.75439453125,770.325,457.1
1738204125581.6519,871,460,670,447,True,634.556640625,770.4,456.85
1738204125614.4011,870,459,670,446,True,632.584228515625,770.35,456.5
1738204125647.7803,871,458,670,445,True,632.143310546875,770.325,456.05
1738204125680.8572,869,458,669,444,True,633.55712890625,770.175,455.55
1738204125715.513,870,457,669,444,True,634.56689453125,770.025,455.05
1738204125747.493,870,457,670,444,True,632.594970703125,769.925,454.55
1738204125780.596,870,456,669,444,True,631.875,769.8,454.1
1738204125815.042,869,457,669,443,True,634.243896484375,769.65,453.7
1738204125846.966,870,455,669,444,True,632.56591796875,769.575,453.3
1738204125881.138,870,456,669,443,True,632.190185546875,769.575,452.925
1738204125914.41,870,456,670,443,True,634.100830078125,769.625,452.575
1738204125948.4092,870,457,669,444,True,634.2353515625,769.675,452.275
1738204125980.5388,869,457,669,444,True,632.241943359375,769.675,452.025
1738204126014.407,868,457,669,444,True,633.951904296875,769.65,451.725
1738204126048.177,867,458,668,445,True,633.416015625,769.55,451.55
1738204126080.362,867,458,668,445,True,632.864013671875,769.425,451.375
1738204126113.166,867,459,668,445,True,630.538818359375,769.35,451.25
1738204126146.2058,867,458,667,446,True,631.764892578125,769.2,451.175
1738204126180.651,866,459,668,446,True,632.7578125,769.025,451.125
1738204126213.303,867,458,668,446,True,631.651123046875,768.9,451.05
1738204126246.806,866,458,668,446,True,632.40478515625,768.725,450.975
1738204126281.131,866,458,668,445,True,633.350830078125,768.575,450.925
1738204126313.1243,866,458,668,445,True,632.26708984375,768.4,450.925
1738204126346.441,866,458,668,446,True,630.927978515625,768.3,450.975
1738204126379.398,877,458,679,445,True,631.905029296875,768.725,451.025
1738204126414.5852,885,462,685,448,True,633.9892578125,769.475,451.25
1738204126446.2878,887,462,687,449,True,631.245849609375,770.35,451.525
1738204126479.846,886,459,688,448,True,632.8798828125,771.25,451.7
1738204126513.3472,888,460,688,448,True,632.209228515625,772.175,451.925
1738204126546.217,893,461,694,448,False,,,
1738204126579.7,897,460,697,448,False,,,
1738204126612.704,896,460,698,447,False,,,
1738204126647.067,897,459,698,447,False,,,
1738204126679.4822,897,457,698,446,False,,,
1738204126712.95,896,455,697,444,False,,,
1738204126746.882,896,451,698,442,False,,,
1738204126780.1863,897,451,696,440,False,,,
1738204126812.597,893,447,697,437,False,,,
1738204126846.23,893,445,696,436,False,,,
1738204126880.7502,892,444,696,437,False,,,
1738204126912.502,892,443,695,436,False,,,
1738204126946.354,890,442,695,436,False,,,
1738204126980.078,891,444,694,436,True,633.636962890625,791.325,448.55
1738204127012.47,891,443,694,437,True,633.072021484375,792.6,447.95
1738204127046.1199,890,442,693,436,True,631.53466796875,793.275,447.325
1738204127079.42,889,442,692,435,True,633.132080078125,793.55,446.5
1738204127113.594,887,439,692,433,True,633.748046875,793.675,445.525
1738204127145.913,887,436,690,431,True,632.56591796875,793.75,444.525
1738204127179.413,886,433,688,427,True,633.196044921875,793.7,443.325
1738204127212.991,884,430,688,426,True,633.291015625,793.325,442.0
1738204127245.646,884,427,687,423,True,632.94189453125,792.75,440.55
1738204127279.5332,880,425,687,422,True,632.46630859375,792.075,439.05
1738204127312.3938,880,425,687,420,False,,,
1738204127346.7969,880,423,686,417,False,,,
1738204127379.0989,878,422,683,416,False,,,
1738204127413.108,876,421,682,415,False,,,
1738204127446.943,875,420,682,415,False,,,
1738204127480.759,875,421,679,417,False,,,
1738204127513.286,875,422,678,417,False,,,
1738204127545.862,872,424,676,418,False,,,
1738204127579.937,871,421,675,417,False,,,
1738204127612.3818,869,421,675,418,False,,,
1738204127645.861,870,421,674,416,True,633.39111328125,782.175,425.35
1738204127679.886,869,421,674,416,True,633.76611328125,781.125,424.275
1738204127712.4841,868,421,674,416,True,633.064208984375,780.1,423.25
1738204127745.867,870,423,675,417,True,632.27294921875,779.2,422.325
1738204127779.022,871,425,676,419,True,633.10888671875,778.4,421.625
1738204127813.2788,871,426,676,419,True,633.86572265625,777.65,421.075
1738204127845.7908,872,427,676,419,True,632.7998046875,777.0,420.725
1738204127878.9592,869,430,677,419,True,633.313232421875,776.35,420.55
1738204127914.0051,870,429,676,419,True,634.471923828125,775.725,420.5
1738204127945.554,874,429,676,418,True,633.16015625,775.3,420.5
1738204127979.255,874,428,678,418,True,632.4580078125,774.925,420.525
1738204128012.363,874,427,679,417,True,633.26416015625,774.6,420.625
1738204128047.274,874,427,679,416,True,634.166015625,774.4,420.75
1738204128078.6938,872,429,680,417,True,631.750732421875,774.25,421.0
1738204128112.8772,873,431,681,418,True,632.1181640625,774.175,421.35
1738204128145.955,872,433,681,419,True,632.669189453125,774.15,421.7
1738204128179.387,872,434,681,422,True,633.52490234375,774.15,422.125
1738204128212.2031,870,436,679,424,True,632.26611328125,774.175,422.575
1738204128247.378,867,441,677,425,True,634.99609375,774.125,423.275
1738204128280.21,865,444,675,425,True,634.348876953125,774.025,424.025
1738204128313.568,866,443,674,427,True,633.68212890625,773.925,424.85
1738204128346.694,864,441,673,428,True,634.2099609375,773.775,425.65
1738204128381.513,862,440,671,429,True,635.64599609375,773.55,426.45
1738204128413.504,861,437,672,428,True,634.48193359375,773.25,427.075
1738204128446.098,860,437,669,428,True,632.819091796875,772.8,427.6
1738204128478.395,859,436,670,427,True,632.604248046875,772.35,428.05
1738204128513.073,858,436,669,428,True,634.11376953125,771.825,428.5
1738204128545.722,857,437,669,429,True,631.716796875,771.325,428.925
1738204128578.947,856,437,667,429,True,633.39306640625,770.75,429.375
1738204128613.3188,856,437,666,430,True,634.06396484375,770.05,429.875
1738204128645.63,856,438,666,430,True,633.266845703125,769.3,430.425
1738204128679.0762,856,439,666,430,True,631.80224609375,768.525,431.05
1738204128712.328,857,439,666,430,True,633.634033203125,767.775,431.7
1738204128746.2158,856,440,667,432,True,633.338623046875,767.05,432.35
1738204128778.528,856,441,668,433,True,632.572998046875,766.3,432.975
1738204128811.6648,856,441,667,433,True,632.27783203125,765.55,433.525
1738204128845.602,857,441,667,434,True,633.39892578125,764.825,434.0
1738204128878.748,856,441,668,434,True,631.3701171875,764.2,434.375
1738204128911.829,855,441,666,432,True,631.619140625,763.625,434.55
1738204128944.986,852,440,662,432,True,631.41796875,762.975,434.625
1738204128979.483,851,439,661,431,True,632.788818359375,762.275,434.625
1738204129011.4219,851,440,661,431,True,629.908935546875,761.65,434.675
1738204129044.899,850,440,662,430,True,631.39501953125,761.125,434.7
1738204129080.013,849,439,660,430,True,633.9150390625,760.525,434.8
1738204129111.393,847,439,657,430,True,632.998046875,759.9,434.9
1738204129144.9138,845,437,656,428,True,631.8408203125,759.2,434.95
1738204129178.453,844,436,655,428,True,632.73095703125,758.5,434.95
1738204129213.1519,843,437,655,429,True,634.204833984375,757.8,434.95
1738204129245.316,843,437,654,430,True,631.9970703125,757.15,434.975
1738204129277.9893,843,435,654,428,True,632.359375,756.525,434.875
1738204129312.9548,843,436,655,428,True,633.878662109375,755.925,434.775
1738204129344.948,843,436,653,428,True,632.6201171875,755.275,434.65
1738204129378.7783,842,436,654,429,True,632.5625,754.6,434.55
