fixation_x,fixation_y,fixation_duration,is_fixation
792.5,578.65,299.700927734375,True
792.5,578.65,302.155029296875,True
792.5,578.65,299.275146484375,True
792.5,578.65,299.854736328125,True
792.5,578.65,300.031005859375,True
792.5,578.65,300.291748046875,True
792.5,578.65,300.35302734375,True
792.5,578.65,300.6181640625,True
792.5,578.65,300.477783203125,True
792.5,578.65,300.309814453125,True
792.5,578.65,298.560302734375,True
792.5,578.65,299.066162109375,True
792.5,578.65,298.414306640625,True
792.5,578.65,298.607177734375,True
792.5,578.65,300.200927734375,True
792.5,578.65,300.5947265625,True
792.5,578.65,299.74072265625,True
792.5,578.65,299.8134765625,True
792.5,578.65,302.28125,True
792.5,578.65,299.914794921875,True
792.5,578.65,300.439697265625,True
792.5,578.65,301.15673828125,True
792.5,578.65,302.100830078125,True
792.5,578.65,299.041015625,True
792.5,578.65,299.295166015625,True
792.5,578.65,299.1728515625,True
792.5,578.65,299.4326171875,True
792.5,578.65,297.10400390625,True
792.5,578.65,299.26416015625,True
792.5,578.65,300.516357421875,True
792.5,578.65,298.878173828125,True
792.5,578.65,298.359130859375,True
792.5,578.65,302.52685546875,True
792.5,578.65,299.64697265625,True
792.5,578.65,300.227294921875,True
792.5,578.65,301.296875,True
792.5,578.65,300.14306640625,True
792.5,578.65,299.679931640625,True
792.5,578.65,299.871826171875,True
792.5,578.65,299.763916015625,True
792.5,578.65,300.173095703125,True
792.5,578.65,298.817138671875,True
792.5,578.65,300.72216796875,True
792.5,578.65,300.43994140625,True
792.5,578.65,298.343994140625,True
792.5,578.65,299.556884765625,True
792.5,578.65,299.8720703125,True
792.5,578.65,299.203125,True
792.5,578.65,298.921142578125,True
792.5,578.65,299.4619140625,True
792.5,578.65,298.607177734375,True
792.5,578.65,298.78173828125,True
792.5,578.65,299.4599609375,True
792.5,578.65,300.210205078125,True
792.5,578.65,300.880126953125,True
792.5,578.65,299.23291015625,True
792.5,578.65,300.180908203125,True
792.5,578.65,300.825927734375,True
792.5,578.65,299.5068359375,True
792.5,578.65,299.35009765625,True
792.5,578.65,299.80712890625,True
792.5,578.65,299.128173828125,True
792.5,578.65,300.2509765625,True
792.5,578.65,298.9716796875,True
