fixation_x,fixation_y,fixation_duration,is_fixation
784.3333333333334,439.5,54.131103515625,True
784.3333333333334,439.5,87.67578125,True
784.3333333333334,439.5,120.469970703125,True
784.3333333333334,439.5,152.798828125,True
784.3333333333334,439.5,186.499755859375,True
784.3333333333334,439.5,220.45703125,True
784.3333333333334,439.5,253.416015625,True
784.3333333333334,439.5,286.8779296875,True
784.3333333333334,439.5,296.660888671875,True
784.3333333333334,439.5,297.239990234375,True
784.3333333333334,439.5,297.619140625,True
784.3333333333334,439.5,297.697998046875,True
784.3333333333334,439.5,301.56103515625,True
784.3333333333334,439.5,300.1220703125,True
784.3333333333334,439.5,299.48779296875,True
784.3333333333334,439.5,299.173095703125,True
784.3333333333334,439.5,298.32177734375,True
784.3333333333334,439.5,300.1474609375,True
784.3333333333334,439.5,301.5595703125,True
784.3333333333334,439.5,302.2607421875,True
784.3333333333334,439.5,302.240966796875,True
784.3333333333334,439.5,299.704833984375,True
784.3333333333334,439.5,300.41015625,True
784.3333333333334,439.5,300.445068359375,True
784.3333333333334,439.5,300.23388671875,True
784.3333333333334,439.5,301.22900390625,True
784.3333333333334,439.5,302.233642578125,True
784.3333333333334,439.5,300.93310546875,True
784.3333333333334,439.5,297.625244140625,True
784.3333333333334,439.5,299.872802734375,True
784.3333333333334,439.5,299.4990234375,True
784.3333333333334,439.5,300.259033203125,True
784.3333333333334,439.5,298.47021484375,True
784.3333333333334,439.5,301.7890625,True
784.3333333333334,439.5,298.39111328125,True
784.3333333333334,439.5,299.2021484375,True
784.3333333333334,439.5,299.831298828125,True
784.3333333333334,439.5,301.378173828125,True
784.3333333333334,439.5,299.318115234375,True
784.3333333333334,439.5,299.96630859375,True
784.3333333333334,439.5,299.427001953125,True
784.3333333333334,439.5,300.581787109375,True
784.3333333333334,439.5,298.48974609375,True
784.3333333333334,439.5,301.7900390625,True
784.3333333333334,439.5,298.876708984375,True
784.3333333333334,439.5,299.715576171875,True
784.3333333333334,439.5,298.64697265625,True
784.3333333333334,439.5,301.005126953125,True
784.3333333333334,439.5,299.94482421875,True
784.3333333333334,439.5,298.548828125,True
784.3333333333334,439.5,300.7958984375,True
784.3333333333334,439.5,299.173095703125,True
784.3333333333334,439.5,299.9541015625,True
784.3333333333334,439.5,299.952392578125,True
784.3333333333334,439.5,301.245361328125,True
784.3333333333334,439.5,299.6728515625,True
784.3333333333334,439.5,299.115966796875,True
784.3333333333334,439.5,297.87890625,True
784.3333333333334,439.5,301.64013671875,True
784.3333333333334,439.5,300.1220703125,True
784.3333333333334,439.5,302.0390625,True
784.3333333333334,439.5,301.07421875,True
784.3333333333334,439.5,300.937744140625,True
784.3333333333334,439.5,297.75,True
784.3333333333334,439.5,301.489013671875,True
784.3333333333334,439.5,300.158935546875,True
784.3333333333334,439.5,301.89697265625,True
784.3333333333334,439.5,298.31396484375,True
784.3333333333334,439.5,298.906982421875,True
784.3333333333334,439.5,299.754150390625,True
784.3333333333334,439.5,297.8076171875,True
784.3333333333334,439.5,298.9873046875,True
784.3333333333334,439.5,300.411865234375,True
784.3333333333334,439.5,297.779052734375,True
784.3333333333334,439.5,299.595947265625,True
784.3333333333334,439.5,299.318115234375,True
784.3333333333334,439.5,299.64013671875,True
784.3333333333334,439.5,299.322021484375,True
784.3333333333334,439.5,297.162841796875,True
784.3333333333334,439.5,299.13623046875,True
784.3333333333334,439.5,299.5224609375,True
784.3333333333334,439.5,298.7158203125,True
784.3333333333334,439.5,301.14404296875,True
784.3333333333334,439.5,297.953125,True
784.3333333333334,439.5,299.6142578125,True
784.3333333333334,439.5,299.440185546875,True
784.3333333333334,439.5,298.97412109375,True
784.3333333333334,439.5,299.9501953125,True
784.3333333333334,439.5,299.572998046875,True
784.3333333333334,439.5,301.64501953125,True
784.3333333333334,439.5,299.377197265625,True
784.3333333333334,439.5,299.3369140625,True
784.3333333333334,439.5,300.515869140625,True
784.3333333333334,439.5,298.3828125,True
784.3333333333334,439.5,299.40966796875,True
784.3333333333334,439.5,299.390869140625,True
784.3333333333334,439.5,300.0849609375,True
784.3333333333334,439.5,300.35302734375,True
784.3333333333334,439.5,298.7421875,True
784.3333333333334,439.5,300.203125,True
784.3333333333334,439.5,299.493896484375,True
784.3333333333334,439.5,299.045166015625,True
784.3333333333334,439.5,299.800048828125,True
784.3333333333334,439.5,301.277099609375,True
784.3333333333334,439.5,300.670166015625,True
