fixation_x,fixation_y,fixation_duration,is_fixation
737.1,514.7,314.783935546875,True
737.1,514.7,298.501708984375,True
737.1,514.7,297.874755859375,True
737.1,514.7,299.109130859375,True
737.1,514.7,300.64404296875,True
737.1,514.7,299.27294921875,True
737.1,514.7,299.358642578125,True
737.1,514.7,304.384033203125,True
737.1,514.7,300.601318359375,True
737.1,514.7,302.25,True
737.1,514.7,302.342041015625,True
737.1,514.7,302.258056640625,True
737.1,514.7,299.5400390625,True
737.1,514.7,299.632080078125,True
737.1,514.7,300.281005859375,True
737.1,514.7,299.450927734375,True
737.1,514.7,294.880126953125,True
737.1,514.7,298.232177734375,True
737.1,514.7,298.001953125,True
737.1,514.7,297.9111328125,True
737.1,514.7,298.52294921875,True
737.1,514.7,300.461181640625,True
737.1,514.7,298.913818359375,True
737.1,514.7,299.213623046875,True
737.1,514.7,299.09521484375,True
737.1,514.7,300.406982421875,True
737.1,514.7,299.570556640625,True
737.1,514.7,299.72900390625,True
737.1,514.7,299.207275390625,True
737.1,514.7,299.880126953125,True
737.1,514.7,299.28369140625,True
737.1,514.7,300.337158203125,True
737.1,514.7,300.920166015625,True
737.1,514.7,301.031982421875,True
737.1,514.7,300.994873046875,True
737.1,514.7,300.73095703125,True
737.1,514.7,300.14501953125,True
737.1,514.7,300.048828125,True
737.1,514.7,298.381103515625,True
737.1,514.7,300.70703125,True
737.1,514.7,300.453857421875,True
737.1,514.7,299.444091796875,True
737.1,514.7,299.129150390625,True
737.1,514.7,298.2080078125,True
737.1,514.7,298.76416015625,True
737.1,514.7,298.904052734375,True
737.1,514.7,300.421875,True
737.1,514.7,300.802978515625,True
737.1,514.7,300.46484375,True
737.1,514.7,299.244140625,True
737.1,514.7,299.86181640625,True
737.1,514.7,299.63671875,True
737.1,514.7,300.009765625,True
737.1,514.7,300.56494140625,True
737.1,514.7,299.710205078125,True
737.1,514.7,300.388916015625,True
737.1,514.7,299.586669921875,True
737.1,514.7,298.914306640625,True
737.1,514.7,299.868896484375,True
737.1,514.7,300.391357421875,True
737.1,514.7,301.197021484375,True
737.1,514.7,300.93115234375,True
737.1,514.7,300.60009765625,True
737.1,514.7,300.35009765625,True
737.1,514.7,299.353271484375,True
737.1,514.7,300.13427734375,True
737.1,514.7,299.921875,True
737.1,514.7,300.927001953125,True
737.1,514.7,299.69775390625,True
737.1,514.7,299.97509765625,True
737.1,514.7,298.880126953125,True
737.1,514.7,299.02001953125,True
737.1,514.7,299.757568359375,True
737.1,514.7,299.8779296875,True
737.1,514.7,300.97412109375,True
737.1,514.7,299.927978515625,True
737.1,514.7,299.508056640625,True
737.1,514.7,299.119873046875,True
737.1,514.7,298.6953125,True
737.1,514.7,300.0947265625,True
737.1,514.7,300.159912109375,True
737.1,514.7,301.30517578125,True
737.1,514.7,299.876953125,True
737.1,514.7,299.44482421875,True
737.1,514.7,299.675048828125,True
737.1,514.7,298.763916015625,True
737.1,514.7,300.638916015625,True
737.1,514.7,299.975830078125,True
737.1,514.7,300.8701171875,True
737.1,514.7,300.01220703125,True
737.1,514.7,299.52783203125,True
737.1,514.7,300.2080078125,True
737.1,514.7,300.56689453125,True
737.1,514.7,299.951904296875,True
737.1,514.7,300.115966796875,True
737.1,514.7,300.025390625,True
737.1,514.7,299.9228515625,True
737.1,514.7,299.244140625,True
737.1,514.7,299.0517578125,True
737.1,514.7,298.751220703125,True
737.1,514.7,299.56982421875,True
737.1,514.7,298.193115234375,True
737.1,514.7,300.463134765625,True
737.1,514.7,299.803955078125,True
737.1,514.7,299.296875,True
737.1,514.7,300.25390625,True
737.1,514.7,299.330810546875,True
737.1,514.7,300.189208984375,True
737.1,514.7,299.8701171875,True
737.1,514.7,300.336181640625,True
737.1,514.7,299.843017578125,True
737.1,514.7,300.478759765625,True
737.1,514.7,299.7041015625,True
737.1,514.7,299.76806640625,True
737.1,514.7,299.951171875,True
737.1,514.7,300.253173828125,True
737.1,514.7,300.616943359375,True
737.1,514.7,301.075927734375,True
737.1,514.7,299.962646484375,True
737.1,514.7,300.27392578125,True
737.1,514.7,299.35107421875,True
737.1,514.7,300.946044921875,True
737.1,514.7,300.018798828125,True
737.1,514.7,300.7060546875,True
737.1,514.7,300.06787109375,True
737.1,514.7,299.333740234375,True
737.1,514.7,298.6298828125,True
737.1,514.7,299.125244140625,True
737.1,514.7,302.0009765625,True
737.1,514.7,299.777099609375,True
737.1,514.7,299.8447265625,True
737.1,514.7,299.703125,True
737.1,514.7,298.97900390625,True
737.1,514.7,299.739013671875,True
737.1,514.7,300.05810546875,True
737.1,514.7,299.64111328125,True
737.1,514.7,299.633056640625,True
737.1,514.7,299.4169921875,True
737.1,514.7,299.492919921875,True
737.1,514.7,299.96923828125,True
737.1,514.7,298.691162109375,True
737.1,514.7,299.110107421875,True
737.1,514.7,299.675048828125,True
737.1,514.7,299.23681640625,True
737.1,514.7,300.975830078125,True
737.1,514.7,299.696044921875,True
737.1,514.7,298.218017578125,True
737.1,514.7,300.138916015625,True
737.1,514.7,299.577880859375,True
737.1,514.7,300.894775390625,True
737.1,514.7,300.218017578125,True
737.1,514.7,300.810791015625,True
737.1,514.7,299.968017578125,True
737.1,514.7,300.406005859375,True
737.1,514.7,300.9267578125,True
737.1,514.7,300.096923828125,True
737.1,514.7,300.08984375,True
737.1,514.7,299.60107421875,True
737.1,514.7,300.730224609375,True
737.1,514.7,299.888916015625,True
737.1,514.7,300.1962890625,True
737.1,514.7,301.01220703125,True
737.1,514.7,299.8720703125,True
737.1,514.7,298.63916015625,True
737.1,514.7,299.6162109375,True
737.1,514.7,300.743408203125,True
737.1,514.7,300.441162109375,True
737.1,514.7,300.629638671875,True
737.1,514.7,300.384033203125,True
737.1,514.7,298.4189453125,True
737.1,514.7,298.460205078125,True
737.1,514.7,298.048095703125,True
737.1,514.7,301.6796875,True
737.1,514.7,300.06982421875,True
