timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,is_fixation,fixation_duration,fixation_x,fixation_y
1738217429883.319,695,290,541,338,False,,,
1738217429921.1672,693,289,539,338,False,,,
1738217429955.38,691,291,539,337,False,,,
1738217430003.583,691,291,539,338,False,,,
1738217430054.077,690,290,538,338,True,170.7578125,615.6,314.0
1738217430090.4373,690,290,538,338,True,207.1181640625,615.3333333333334,314.0
1738217430123.99,690,290,538,338,True,240.6708984375,615.1428571428571,314.0
1738217430154.298,690,290,538,337,True,270.97900390625,615.0,313.9375
1738217430187.339,690,290,539,338,True,304.02001953125,614.9444444444445,313.94444444444446
1738217430221.205,690,290,538,339,True,337.885986328125,614.85,314.0
1738217430253.531,689,290,538,337,True,370.2119140625,614.7272727272727,313.95454545454544
1738217430286.9429,689,290,538,337,True,403.623779296875,614.625,313.9166666666667
1738217430321.275,690,291,538,338,True,437.955810546875,614.5769230769231,313.96153846153845
1738217430352.9558,689,291,537,338,True,469.63671875,614.4642857142857,314.0
1738217430386.6118,689,290,536,338,True,503.292724609375,614.3333333333334,314.0
1738217430421.195,689,290,537,338,True,537.8759765625,614.25,314.0
1738217430453.305,690,293,538,339,True,569.98583984375,614.2352941176471,314.11764705882354
1738217430486.688,691,294,540,341,True,603.368896484375,614.3055555555555,314.30555555555554
1738217430519.4768,692,294,542,342,True,636.15771484375,614.4473684210526,314.5
1738217430554.199,693,295,541,342,True,670.8798828125,614.575,314.7
1738217430588.651,694,294,543,342,True,667.483642578125,614.6,314.9
1738217430619.7878,695,293,543,342,True,664.407958984375,614.75,315.1
1738217430654.072,695,294,545,341,True,650.489013671875,615.0,315.275
1738217430686.02,695,294,544,341,True,631.943115234375,615.225,315.425
1738217430720.9668,695,294,543,340,True,630.529541015625,615.475,315.575
1738217430752.815,696,295,545,341,True,628.824951171875,615.8,315.775
1738217430787.122,696,295,545,342,True,632.823974609375,616.125,316.0
1738217430830.121,696,297,545,343,True,642.781982421875,616.45,316.325
1738217430854.636,696,297,545,344,True,633.430908203125,616.75,316.65
1738217430889.569,697,297,546,344,True,636.0380859375,617.125,316.95
1738217430920.636,697,298,547,344,True,633.693115234375,617.55,317.325
1738217430965.801,697,298,546,345,True,644.526123046875,617.95,317.725
1738217430987.2588,697,299,546,344,True,634.302978515625,618.325,318.075
1738217431023.53,697,298,547,345,True,636.918212890625,618.775,318.425
1738217431053.086,697,298,547,343,True,631.890869140625,619.25,318.75
