timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,is_fixation,fixation_duration,fixation_x,fixation_y
1738192321250.0352,805,434,672,434,False,,,
1738192321286.003,803,440,672,440,False,,,
1738192321325.5042,803,442,672,442,True,75.468994140625,737.8333333333334,438.6666666666667
1738192321351.1292,804,443,673,442,True,101.093994140625,737.8333333333334,438.6666666666667
1738192321382.965,804,443,673,442,True,132.929931640625,737.8333333333334,438.6666666666667
1738192321417.9001,804,443,673,442,True,167.864990234375,737.8333333333334,438.6666666666667
1738192321450.556,804,442,673,442,True,200.520751953125,737.8333333333334,438.6666666666667
1738192321483.037,804,443,672,443,True,233.001953125,737.8333333333334,438.6666666666667
1738192321516.75,804,443,672,444,True,266.71484375,737.8333333333334,438.6666666666667
1738192321550.7268,804,444,672,444,True,300.691650390625,737.8333333333334,438.6666666666667
1738192321583.0771,803,444,671,444,True,297.07421875,737.8333333333334,438.6666666666667
1738192321616.3252,803,444,671,444,True,290.821044921875,737.8333333333334,438.6666666666667
1738192321651.372,803,444,671,444,True,300.242919921875,737.8333333333334,438.6666666666667
1738192321684.988,802,444,670,445,True,302.02294921875,737.8333333333334,438.6666666666667
1738192321716.2292,802,444,670,445,True,298.3291015625,737.8333333333334,438.6666666666667
1738192321749.435,801,444,670,445,True,298.879150390625,737.8333333333334,438.6666666666667
1738192321783.6821,801,444,669,445,True,300.64501953125,737.8333333333334,438.6666666666667
1738192321815.931,802,444,669,445,True,299.180908203125,737.8333333333334,438.6666666666667
1738192321849.255,800,444,669,446,True,298.528076171875,737.8333333333334,438.6666666666667
1738192321882.751,801,444,668,445,True,299.673828125,737.8333333333334,438.6666666666667
1738192321917.334,801,443,669,445,True,301.0087890625,737.8333333333334,438.6666666666667
1738192321949.4663,801,444,669,445,True,298.09423828125,737.8333333333334,438.6666666666667
1738192321983.1328,801,443,669,445,True,298.144775390625,737.8333333333334,438.6666666666667
1738192322016.771,801,443,669,445,True,300.541748046875,737.8333333333334,438.6666666666667
1738192322049.2,801,444,669,445,True,299.764892578125,737.8333333333334,438.6666666666667
1738192322084.0361,801,444,669,445,True,300.35400390625,737.8333333333334,438.6666666666667
1738192322116.193,801,444,669,445,True,300.26220703125,737.8333333333334,438.6666666666667
1738192322150.687,801,443,669,445,True,301.43212890625,737.8333333333334,438.6666666666667
1738192322182.38,801,443,669,445,True,299.62890625,737.8333333333334,438.6666666666667
1738192322216.3022,801,443,669,445,True,298.96826171875,737.8333333333334,438.6666666666667
1738192322249.349,801,443,669,444,True,299.8828125,737.8333333333334,438.6666666666667
1738192322282.72,801,443,669,445,True,299.587158203125,737.8333333333334,438.6666666666667
1738192322318.124,801,443,669,445,True,301.35302734375,737.8333333333334,438.6666666666667
1738192322349.3572,802,443,669,445,True,300.1572265625,737.8333333333334,438.6666666666667
1738192322383.271,802,444,669,445,True,299.23486328125,737.8333333333334,438.6666666666667
1738192322417.4111,801,444,669,445,True,301.218017578125,737.8333333333334,438.6666666666667
1738192322450.097,801,444,669,445,True,299.409912109375,737.8333333333334,438.6666666666667
1738192322483.839,801,443,669,445,True,301.459228515625,737.8333333333334,438.6666666666667
1738192322516.286,801,443,668,445,True,299.983642578125,737.8333333333334,438.6666666666667
1738192322549.49,801,444,668,445,True,300.140869140625,737.8333333333334,438.6666666666667
1738192322582.487,801,444,668,445,True,299.76708984375,737.8333333333334,438.6666666666667
1738192322617.203,799,443,668,445,True,299.078857421875,737.8333333333334,438.6666666666667
1738192322649.085,800,443,668,444,True,299.727783203125,737.8333333333334,438.6666666666667
1738192322682.6528,800,443,668,444,True,299.3818359375,737.8333333333334,438.6666666666667
1738192322716.7712,800,443,668,444,True,299.360107421875,737.8333333333334,438.6666666666667
1738192322750.849,800,443,668,444,True,300.752197265625,737.8333333333334,438.6666666666667
1738192322782.3071,800,443,668,444,True,298.468017578125,737.8333333333334,438.6666666666667
1738192322816.632,800,443,668,444,True,300.34619140625,737.8333333333334,438.6666666666667
1738192322849.859,800,443,667,444,True,300.368896484375,737.8333333333334,438.6666666666667
1738192322882.512,800,444,667,444,True,300.02490234375,737.8333333333334,438.6666666666667
1738192322915.673,799,444,667,444,True,298.47021484375,737.8333333333334,438.6666666666667
1738192322949.7002,798,444,666,444,True,300.615234375,737.8333333333334,438.6666666666667
1738192322981.931,797,444,665,444,True,299.278076171875,737.8333333333334,438.6666666666667
1738192323015.5188,796,445,664,445,True,298.74755859375,737.8333333333334,438.6666666666667
1738192323049.0361,795,445,662,444,True,298.18701171875,737.8333333333334,438.6666666666667
1738192323083.049,793,443,661,445,True,300.741943359375,737.8333333333334,438.6666666666667
1738192323115.295,793,444,660,444,True,298.662841796875,737.8333333333334,438.6666666666667
1738192323149.09,791,444,659,444,True,299.231201171875,737.8333333333334,438.6666666666667
1738192323182.656,790,444,657,444,True,300.14404296875,737.8333333333334,438.6666666666667
1738192323215.5762,790,444,657,444,True,299.903076171875,737.8333333333334,438.6666666666667
1738192323248.3508,789,444,656,445,True,298.650634765625,737.8333333333334,438.6666666666667
1738192323282.2131,788,444,655,444,True,300.2822265625,737.8333333333334,438.6666666666667
1738192323316.3872,788,444,655,444,True,300.868408203125,737.8333333333334,438.6666666666667
1738192323349.109,787,445,654,444,True,300.07275390625,737.8333333333334,438.6666666666667
1738192323382.52,787,444,654,445,True,299.470947265625,737.8333333333334,438.6666666666667
1738192323416.919,786,444,654,445,True,301.6240234375,737.8333333333334,438.6666666666667
1738192323448.337,785,443,653,445,True,299.246826171875,737.8333333333334,438.6666666666667
1738192323482.286,786,443,652,445,True,299.6298828125,737.8333333333334,438.6666666666667
1738192323516.094,785,444,652,445,True,300.517822265625,737.8333333333334,438.6666666666667
1738192323549.742,784,444,652,446,True,301.39111328125,737.8333333333334,438.6666666666667
1738192323582.0562,784,444,652,446,True,299.843017578125,737.8333333333334,438.6666666666667
1738192323616.04,784,444,651,446,True,299.65283203125,737.8333333333334,438.6666666666667
1738192323649.439,784,443,650,446,True,300.330078125,737.8333333333334,438.6666666666667
1738192323682.2651,783,444,650,446,True,299.7451171875,737.8333333333334,438.6666666666667
1738192323715.136,783,443,650,446,True,298.217041015625,737.8333333333334,438.6666666666667
1738192323748.908,783,443,650,446,True,300.571044921875,737.8333333333334,438.6666666666667
1738192323782.53,783,444,650,446,True,300.244140625,737.8333333333334,438.6666666666667
1738192323815.416,783,443,650,445,True,299.322021484375,737.8333333333334,438.6666666666667
1738192323848.2349,784,443,650,445,True,298.492919921875,737.8333333333334,438.6666666666667
1738192323882.935,784,443,650,446,True,300.87890625,737.8333333333334,438.6666666666667
1738192323915.026,783,443,651,446,True,298.98583984375,737.8333333333334,438.6666666666667
1738192323948.687,783,442,651,446,True,299.248046875,737.8333333333334,438.6666666666667
