timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,is_fixation,fixation_duration,fixation_x,fixation_y
1738054761300.194,765,434,599,433,False,,,
1738054761347.8132,766,433,600,432,True,47.619140625,682.5,433.0
1738054761386.888,767,433,600,431,True,86.69384765625,682.5,433.0
1738054761413.9353,767,432,600,430,True,113.7412109375,682.5,433.0
1738054761445.7622,767,432,601,430,True,145.568115234375,682.5,433.0
1738054761478.6948,768,430,602,429,True,178.500732421875,682.5,433.0
1738054761513.205,769,430,602,429,True,213.010986328125,682.5,433.0
1738054761544.5461,769,430,602,429,True,244.35205078125,682.5,433.0
1738054761578.6118,770,431,603,429,True,278.417724609375,682.5,433.0
1738054761611.263,770,431,604,429,True,311.06884765625,682.5,433.0
1738054761644.572,771,430,604,429,True,296.7587890625,682.5,433.0
1738054761677.893,770,431,602,429,True,291.005126953125,682.5,433.0
1738054761712.0168,766,432,599,432,True,298.08154296875,682.5,433.0
1738054761749.5579,765,433,598,433,True,303.795654296875,682.5,433.0
1738054761778.1382,766,433,598,433,True,299.443359375,682.5,433.0
1738054761811.7869,766,433,598,433,True,298.581787109375,682.5,433.0
1738054761846.6711,766,433,598,434,True,302.125,682.5,433.0
1738054761878.3538,766,433,598,434,True,299.741943359375,682.5,433.0
1738054761915.4548,766,434,598,435,True,304.19189453125,682.5,433.0
1738054761948.065,766,434,597,435,True,303.492919921875,682.5,433.0
1738054761978.5469,767,435,598,435,True,300.65380859375,682.5,433.0
1738054762011.8132,767,435,598,435,True,299.79638671875,682.5,433.0
1738054762045.4763,767,436,598,436,True,295.91845703125,682.5,433.0
1738054762077.909,769,436,599,436,True,299.770751953125,682.5,433.0
1738054762111.223,769,436,600,437,True,299.43603515625,682.5,433.0
1738054762144.773,769,437,600,437,True,298.101806640625,682.5,433.0
1738054762178.028,770,436,600,437,True,299.67431640625,682.5,433.0
1738054762211.7542,774,436,605,437,True,296.29931640625,682.5,433.0
1738054762244.673,777,437,609,438,True,296.608154296875,682.5,433.0
1738054762278.171,778,436,609,438,True,299.6240234375,682.5,433.0
1738054762311.162,778,437,610,438,True,299.348876953125,682.5,433.0
1738054762347.32,779,436,610,438,True,301.84375,682.5,433.0
1738054762379.1843,778,436,610,438,True,301.275390625,682.5,433.0
1738054762413.989,778,436,609,437,True,302.76611328125,682.5,433.0
