fixation_x,fixation_y,fixation_duration,is_fixation
759.0,462.75,52.5400390625,True
759.0,462.75,95.54296875,True
759.0,462.75,113.214111328125,True
759.0,462.75,144.244140625,True
759.0,462.75,177.85791015625,True
759.0,462.75,212.42724609375,True
759.0,462.75,244.571044921875,True
759.0,462.75,281.4990234375,True
759.0,462.75,312.666015625,True
759.0,462.75,292.2958984375,True
759.0,462.75,282.304931640625,True
759.0,462.75,298.013916015625,True
759.0,462.75,300.74072265625,True
759.0,462.75,299.707275390625,True
759.0,462.75,299.522705078125,True
759.0,462.75,299.651123046875,True
759.0,462.75,296.22412109375,True
759.0,462.75,297.793212890625,True
759.0,462.75,299.7099609375,True
759.0,462.75,301.412109375,True
759.0,462.75,299.09814453125,True
759.0,462.75,300.75927734375,True
759.0,462.75,301.8837890625,True
759.0,462.75,298.259033203125,True
759.0,462.75,298.81689453125,True
759.0,462.75,300.28564453125,True
759.0,462.75,301.584716796875,True
759.0,462.75,299.06103515625,True
759.0,462.75,298.705810546875,True
759.0,462.75,300.02490234375,True
759.0,462.75,298.125,True
759.0,462.75,297.959228515625,True
759.0,462.75,301.126953125,True
759.0,462.75,301.942138671875,True
759.0,462.75,298.99609375,True
759.0,462.75,299.052001953125,True
759.0,462.75,300.02392578125,True
759.0,462.75,299.25927734375,True
759.0,462.75,300.655029296875,True
759.0,462.75,299.95166015625,True
759.0,462.75,300.48486328125,True
759.0,462.75,299.204833984375,True
759.0,462.75,299.614013671875,True
759.0,462.75,299.418212890625,True
759.0,462.75,299.518310546875,True
759.0,462.75,300.186279296875,True
759.0,462.75,300.15283203125,True
759.0,462.75,300.56884765625,True
759.0,462.75,300.526123046875,True
759.0,462.75,299.84521484375,True
759.0,462.75,300.37255859375,True
759.0,462.75,299.0546875,True
759.0,462.75,300.474853515625,True
759.0,462.75,299.646728515625,True
759.0,462.75,300.698974609375,True
759.0,462.75,299.900146484375,True
759.0,462.75,300.43212890625,True
759.0,462.75,299.068115234375,True
759.0,462.75,299.95068359375,True
759.0,462.75,299.8447265625,True
759.0,462.75,299.629150390625,True
759.0,462.75,301.106201171875,True
759.0,462.75,300.873046875,True
759.0,462.75,300.104736328125,True
759.0,462.75,299.87890625,True
759.0,462.75,298.485107421875,True
759.0,462.75,301.18310546875,True
759.0,462.75,299.18017578125,True
759.0,462.75,301.317138671875,True
759.0,462.75,300.56591796875,True
759.0,462.75,299.881103515625,True
759.0,462.75,300.60693359375,True
759.0,462.75,299.7421875,True
759.0,462.75,300.596923828125,True
759.0,462.75,300.090087890625,True
759.0,462.75,300.256103515625,True
759.0,462.75,300.212890625,True
759.0,462.75,298.346923828125,True
759.0,462.75,299.692138671875,True
759.0,462.75,299.709716796875,True
759.0,462.75,299.26318359375,True
759.0,462.75,299.053955078125,True
759.0,462.75,300.363037109375,True
759.0,462.75,300.283935546875,True
759.0,462.75,299.34912109375,True
759.0,462.75,299.5810546875,True
759.0,462.75,300.100830078125,True
759.0,462.75,299.967041015625,True
759.0,462.75,298.896240234375,True
759.0,462.75,299.728759765625,True
759.0,462.75,299.38916015625,True
759.0,462.75,299.135986328125,True
759.0,462.75,299.158935546875,True
759.0,462.75,298.845703125,True
759.0,462.75,299.658935546875,True
759.0,462.75,299.42822265625,True
759.0,462.75,301.009765625,True
759.0,462.75,299.70361328125,True
759.0,462.75,300.38720703125,True
759.0,462.75,300.432861328125,True
759.0,462.75,298.9541015625,True
759.0,462.75,299.832763671875,True
759.0,462.75,301.004150390625,True
759.0,462.75,300.655029296875,True
759.0,462.75,300.597900390625,True
759.0,462.75,298.822265625,True
759.0,462.75,300.167236328125,True
759.0,462.75,298.5048828125,True
759.0,462.75,299.31591796875,True
759.0,462.75,300.0009765625,True
759.0,462.75,301.554443359375,True
759.0,462.75,298.65478515625,True
759.0,462.75,300.44580078125,True
759.0,462.75,299.026123046875,True
759.0,462.75,299.5849609375,True
759.0,462.75,299.93701171875,True
759.0,462.75,300.21923828125,True
759.0,462.75,301.610107421875,True
759.0,462.75,299.969970703125,True
759.0,462.75,298.996826171875,True
759.0,462.75,300.460205078125,True
759.0,462.75,299.0751953125,True
759.0,462.75,300.8349609375,True
759.0,462.75,300.11279296875,True
759.0,462.75,303.03173828125,True
759.0,462.75,300.418701171875,True
