timestamp,left_pupil_x,left_pupil_y,right_pupil_x,right_pupil_y,is_fixation,fixation_duration,fixation_x,fixation_y
1738185502829.8792,689,316,538,318,False,,,
1738185502874.625,686,317,536,319,True,44.745849609375,612.25,317.5
1738185502908.928,686,316,535,319,True,79.048828125,612.25,317.5
1738185502942.2568,685,317,534,318,True,112.377685546875,612.25,317.5
1738185502977.281,684,317,533,319,True,147.40185546875,612.25,317.5
1738185503007.287,683,316,533,319,True,177.407958984375,612.25,317.5
1738185503041.1738,683,317,533,319,True,211.294677734375,612.25,317.5
1738185503074.576,683,317,533,320,True,244.69677734375,612.25,317.5
1738185503107.579,684,318,534,320,True,277.699951171875,612.25,317.5
1738185503141.476,684,317,535,319,True,311.596923828125,612.25,317.5
1738185503173.727,686,319,538,319,True,299.10205078125,612.25,317.5
1738185503207.057,687,320,541,318,True,298.12890625,612.25,317.5
1738185503240.4631,697,319,544,320,True,298.206298828125,612.25,317.5
1738185503274.543,706,320,551,318,False,,,
1738185503309.1199,707,318,554,320,False,,,
1738185503341.211,710,320,559,319,False,,,
1738185503373.965,714,321,563,320,False,,,
1738185503409.106,717,320,565,321,False,,,
1738185503441.7432,719,321,569,320,False,,,
1738185503475.091,723,322,573,319,False,,,
1738185503508.102,726,322,575,319,False,,,
1738185503542.4167,730,321,579,317,False,,,
1738185503573.3408,734,322,582,318,False,,,
1738185503606.714,738,322,587,317,False,,,
1738185503641.632,740,323,591,317,False,,,
1738185503674.2131,744,324,595,317,False,,,
1738185503709.054,749,323,600,317,False,,,
1738185503742.9558,755,325,602,317,False,,,
1738185503773.154,756,323,606,318,False,,,
1738185503809.276,760,323,611,318,False,,,
1738185503843.373,764,325,615,318,False,,,
1738185503876.273,766,325,616,318,False,,,
1738185503909.096,769,325,620,316,False,,,
1738185503942.325,769,325,622,318,False,,,
1738185503973.6519,772,326,623,317,False,,,
1738185504007.2542,772,327,625,318,False,,,
1738185504039.816,776,327,627,319,False,,,
1738185504074.303,778,327,629,320,False,,,
1738185504106.746,778,328,629,320,True,297.47021484375,696.05,322.0
1738185504140.055,778,328,630,320,True,296.681884765625,696.05,322.0
